cycle_id,length,cycle_type,path,min_edge_kzt,total_kzt,has_seed,time_consistent
C01052,6,cycle,100000001660397100→100000008413748100→100000008304139100→100000006866783100→100000002306369100→100000008603629100→100000001660397100,13000.00000000,306457.75000000,True,False
C01053,6,cycle,100000001660397100→100000008413748100→100000008304139100→100000006866783100→100000004070318100→100000008603629100→100000001660397100,13000.00000000,300242.75000000,True,False
C01054,6,cycle,100000001660397100→100000008413748100→100000008304139100→100000006866783100→100000004351795100→100000008603629100→100000001660397100,13000.00000000,355795.75000000,True,False
C01055,6,cycle,100000001660397100→100000008413748100→100000008304139100→100000006866783100→100000004390333100→100000008603629100→100000001660397100,13000.00000000,318142.75000000,True,False
C01056,6,cycle,100000001660397100→100000008413748100→100000008304139100→100000006866783100→100000004847758100→100000008603629100→100000001660397100,13000.00000000,273166.75000000,True,False
C01057,6,cycle,100000001660397100→100000008413748100→100000008304139100→100000006866783100→100000007639767100→100000008603629100→100000001660397100,13000.00000000,333659.75000000,True,False
C01058,6,cycle,100000001660397100→100000008413748100→100000008304139100→100000006866783100→100000008686313100→100000008603629100→100000001660397100,13000.00000000,493072.75000000,True,False
C01059,6,cycle,100000001660397100→100000008413748100→100000008304139100→100000008477350100→100000003968044100→100000008603629100→100000001660397100,13000.00000000,264391.75000000,False,False
C01060,6,cycle,100000001660397100→100000008413748100→100000008304139100→100000008477350100→100000005910114100→100000006866783100→100000001660397100,13000.00000000,501070.75000000,True,False
C01061,6,cycle,100000001660397100→100000008413748100→100000008304139100→100000008477350100→100000005910114100→100000008603629100→100000001660397100,13000.00000000,501982.75000000,False,False
C01062,6,cycle,100000001660397100→100000008413748100→100000008304139100→100000008477350100→100000007639767100→100000006866783100→100000001660397100,10000.00000000,144696.75000000,True,False
C01063,6,cycle,100000001660397100→100000008413748100→100000008304139100→100000008477350100→100000007639767100→100000008603629100→100000001660397100,13000.00000000,242946.75000000,False,False
C01064,6,cycle,100000001660397100→100000008413748100→100000008304139100→100000008477350100→100000008086440100→100000008603629100→100000001660397100,13000.00000000,392024.75000000,False,False
C01065,6,cycle,100000001660397100→100000008413748100→100000008304139100→100000008603629100→100000007639767100→100000006866783100→100000001660397100,10000.00000000,251113.75000000,True,False
C01066,6,cycle,100000001660397100→100000008413748100→100000008304139100→100000008603629100→100000008686313100→100000006866783100→100000001660397100,13000.00000000,341184.75000000,True,False
C01067,6,cycle,100000001660397100→100000008477350100→100000003968044100→100000008603629100→100000007639767100→100000006866783100→100000001660397100,10000.00000000,201022.00000000,True,False
C01068,6,cycle,100000001660397100→100000008477350100→100000003968044100→100000008603629100→100000008686313100→100000006866783100→100000001660397100,12000.00000000,291093.00000000,True,False
C01069,6,cycle,100000001660397100→100000008477350100→100000005910114100→100000001857829100→100000003880331100→100000008603629100→100000001660397100,12000.00000000,929302.00000000,False,False
C01070,6,cycle,100000001660397100→100000008477350100→100000005910114100→100000002957787100→100000008632060100→100000006866783100→100000001660397100,6000.00000000,244123.00000000,True,False
C01071,6,cycle,100000001660397100→100000008477350100→100000005910114100→100000002957787100→100000008632060100→100000008603629100→100000001660397100,6000.00000000,284123.00000000,False,False
C01072,6,cycle,100000001660397100→100000008477350100→100000005910114100→100000005782781100→100000004847758100→100000008603629100→100000001660397100,12000.00000000,293672.00000000,False,False
C01073,6,cycle,100000001660397100→100000008477350100→100000005910114100→100000006866783100→100000002306369100→100000008603629100→100000001660397100,12000.00000000,518045.00000000,True,False
C01074,6,cycle,100000001660397100→100000008477350100→100000005910114100→100000006866783100→100000004070318100→100000008603629100→100000001660397100,12000.00000000,511830.00000000,True,False
C01075,6,cycle,100000001660397100→100000008477350100→100000005910114100→100000006866783100→100000004351795100→100000008603629100→100000001660397100,12000.00000000,567383.00000000,True,False
C01076,6,cycle,100000001660397100→100000008477350100→100000005910114100→100000006866783100→100000004390333100→100000008603629100→100000001660397100,12000.00000000,529730.00000000,True,False
C01077,6,cycle,100000001660397100→100000008477350100→100000005910114100→100000006866783100→100000004847758100→100000008603629100→100000001660397100,12000.00000000,484754.00000000,True,False
C01078,6,cycle,100000001660397100→100000008477350100→100000005910114100→100000006866783100→100000007639767100→100000008603629100→100000001660397100,12000.00000000,545247.00000000,True,False
C01079,6,cycle,100000001660397100→100000008477350100→100000005910114100→100000006866783100→100000008304139100→100000008603629100→100000001660397100,12000.00000000,606546.00000000,True,False
C01080,6,cycle,100000001660397100→100000008477350100→100000005910114100→100000006866783100→100000008686313100→100000008603629100→100000001660397100,12000.00000000,704660.00000000,True,False
C01081,6,cycle,100000001660397100→100000008477350100→100000005910114100→100000008111003100→100000003796063100→100000006866783100→100000001660397100,12000.00000000,330783.00000000,True,False
C01082,6,cycle,100000001660397100→100000008477350100→100000005910114100→100000008603629100→100000007639767100→100000006866783100→100000001660397100,10000.00000000,438613.00000000,True,False
C01083,6,cycle,100000001660397100→100000008477350100→100000005910114100→100000008603629100→100000008686313100→100000006866783100→100000001660397100,12000.00000000,528684.00000000,True,False
C01084,6,cycle,100000001660397100→100000008477350100→100000007593823100→100000008111003100→100000003796063100→100000006866783100→100000001660397100,10000.00000000,160800.00000000,True,False
C01085,6,cycle,100000001660397100→100000008477350100→100000007593823100→100000008346837100→100000004351795100→100000008603629100→100000001660397100,5800.00000000,163611.00000000,False,False
C01086,6,cycle,100000001660397100→100000008477350100→100000007593823100→100000008346837100→100000005048668100→100000008603629100→100000001660397100,5800.00000000,128600.00000000,False,False
C01087,6,cycle,100000001660397100→100000008477350100→100000007593823100→100000008346837100→100000005910114100→100000006866783100→100000001660397100,5800.00000000,380821.00000000,True,False
C01088,6,cycle,100000001660397100→100000008477350100→100000007593823100→100000008346837100→100000005910114100→100000008603629100→100000001660397100,5800.00000000,381733.00000000,False,False
C01089,6,cycle,100000001660397100→100000008477350100→100000007639767100→100000004400305100→100000002723538100→100000008603629100→100000001660397100,10000.00000000,167605.00000000,False,False
C01090,6,cycle,100000001660397100→100000008477350100→100000007639767100→100000004400305100→100000003213473100→100000006866783100→100000001660397100,10000.00000000,125105.00000000,True,False
C01091,6,cycle,100000001660397100→100000008477350100→100000007639767100→100000004400305100→100000004070318100→100000006866783100→100000001660397100,10000.00000000,165605.00000000,True,True
C01092,6,cycle,100000001660397100→100000008477350100→100000007639767100→100000004400305100→100000004070318100→100000008603629100→100000001660397100,10000.00000000,113731.00000000,False,False
C01093,6,cycle,100000001660397100→100000008477350100→100000007639767100→100000004400305100→100000004390333100→100000006866783100→100000001660397100,10000.00000000,136412.00000000,True,False
C01094,6,cycle,100000001660397100→100000008477350100→100000007639767100→100000004400305100→100000004390333100→100000008603629100→100000001660397100,10000.00000000,146412.00000000,False,False
